CustomerID,BikeBuyer,AvgMonthSpend
15091,1,53.58
23426,1,50.96
14938,0,45.47
16311,1,58.31
12641,1,51.38
18006,1,52.08
19361,1,52.55
29313,1,53.01
19227,1,56.42
14750,0,48.13
28005,1,51.03
25723,1,54.26
16297,1,51.8
12529,1,53.05
16345,1,57.46
20769,1,51.93
26935,0,54.74
19648,0,48.78
28118,1,50.72
28636,0,51.52
27126,0,55.07
14572,0,52.33
12762,1,56.84
11070,1,48.56
20403,0,48.85
11530,0,58.56
22240,1,51.23
24279,1,58.55
12104,1,51.57
14640,0,48.37
11297,0,51.66
24522,1,49.68
13721,0,48.81
16526,1,54.39
27685,1,60.47
12519,1,53.66
27905,0,52.97
12836,0,51.55
19630,0,47.77
29359,1,54.27
25123,1,53.48
29213,0,49.88
17974,1,54.45
23210,1,51.88
11585,1,48.71
11424,0,51.73
12939,1,54.64
16468,1,50.84
20639,1,53.36
16562,0,51.7
25287,1,56.26
27747,0,49.72
28204,0,50.49
24213,0,57.16
26842,0,48.69
21890,0,46.12
15694,1,53.03
19595,1,55.4
22799,1,48.64
19483,1,49.09
16690,1,52.81
13006,0,48.95
11438,0,47.86
28354,1,57.83
27001,1,50.74
25442,1,49.36
22586,0,55.02
21774,1,49.09
25040,0,50.53
15377,1,51.3
29066,0,52.6
13544,0,52.24
17680,1,52.54
22467,0,49.25
27065,1,45.87
12905,1,48.79
24643,1,52.63
20339,1,54.13
12477,1,51.5
14596,0,50.56
12968,1,52.11
16167,1,51.26
29273,1,52.73
13709,1,56.12
27646,1,62.17
19229,1,55.24
27076,1,51.18
14718,0,55.4
17675,0,48.39
21539,1,60.91
26685,0,59.08
26666,0,52.63
25488,1,51.12
25573,1,51.18
22933,0,54.35
13213,0,53.48
28865,1,50.39
15623,0,51.21
22246,1,54.38
15158,1,56.01
11583,0,48.79
26245,1,54.45
17023,1,59.29
27352,0,48.99
23684,0,52.77
28849,0,48.64
20672,1,55.23
16366,1,47.69
16947,1,48.85
28795,1,58.29
21146,0,52.14
15196,1,54.78
26690,1,54.71
14634,0,50.38
14234,1,51.09
11257,0,51.66
25143,1,54.05
19257,0,50.28
12884,0,53.41
22021,0,50.15
25661,1,58.35
23552,0,49.17
15807,1,60.56
25050,1,48.08
12155,0,49.34
23648,0,50.34
25992,1,53.42
19174,0,51.96
18109,0,53.3
28824,0,50.98
20323,1,58.47
26752,1,59.54
12811,0,51.42
28403,0,52.95
26436,0,50.36
20728,0,51.4
18869,1,45.86
24988,1,51.06
22011,0,52.34
12465,1,51.34
21870,1,48.71
27813,1,53.11
26953,0,45.59
11407,1,54.98
22049,1,53.38
15256,0,51.54
19752,1,49.18
20322,0,51.2
26164,1,51.73
24446,0,49.43
14511,1,51.59
15674,0,50.39
17823,1,58.87
15471,0,51.71
24297,0,48.47
24843,1,52.52
26082,0,54.65
11675,1,62.51
25550,1,55
13008,1,54.45
27944,0,47.32
18399,1,51.3
28035,0,48.15
27298,0,53.16
15566,1,58.61
17189,0,50.21
19012,1,49.23
14738,0,59.94
16769,1,51.9
26016,1,58.59
23787,1,47.91
27885,1,54.41
18574,1,55.2
27542,1,49.78
28418,1,49.34
14459,1,54.91
28408,0,46.77
22001,0,56.69
29438,1,60.05
14430,1,50.81
25731,0,50.46
18752,0,50.3
28858,0,61.39
18780,0,47.34
12072,1,54.96
15155,1,52.9
14056,1,52.44
28800,1,51.53
15917,0,48.25
19917,0,47.9
12279,0,48.6
19274,0,46.53
16145,0,53.25
21531,1,51.09
24020,1,50.07
25795,1,52.39
20670,1,51.7
11850,0,51.34
20369,0,54.29
11565,1,54.93
19348,0,48.27
18658,1,56.01
25600,1,52.94
11227,0,50.16
25749,0,49.87
28036,0,57.66
22780,1,52.7
24185,0,48.84
18457,0,48.42
13251,1,58.75
23542,1,59.33
23875,1,59.26
11119,1,49.72
25563,1,52.82
25862,0,46.99
16843,1,52.52
17369,1,49.79
17728,0,47.12
28695,0,52.77
16783,1,52.44
22761,1,55.13
28492,1,46.69
19417,1,53.72
24668,0,45.83
26100,1,50.68
16327,0,51.78
16240,0,55.13
23959,0,51.58
14123,1,50.54
19474,0,52.4
27970,1,50.07
13613,0,50.41
23233,0,51.96
26035,0,55.61
22797,1,54.39
12402,1,52.04
14305,1,51.3
24761,1,56.45
23099,0,48.32
28928,0,53.9
17351,1,49.71
17763,1,52.13
24237,1,51.12
22994,1,48.85
20786,1,48.61
14509,1,51.99
26037,0,49
11102,0,52.4
18662,0,49.01
12429,1,53.17
18069,1,48.46
23985,1,51.77
11554,1,49.17
29187,0,45.72
27463,0,48.12
23839,1,52.6
12583,0,48.19
26451,1,49.9
12386,0,47.97
17003,0,53.78
19587,1,54.02
19819,0,58.15
26437,0,52.66
19562,0,50.07
29325,0,45.42
11993,1,52.62
28924,0,54.64
13299,1,50.64
25662,0,45.42
22577,1,51.57
16368,1,52.37
15221,1,54.7
11226,1,52.83
24264,0,50.44
17162,0,50.83
29055,1,52.69
27929,1,53.08
19106,0,46.11
11992,1,53.95
11896,1,53.53
28279,1,54.54
19733,0,51.48
14625,1,49.4
27924,1,54.25
29447,0,51.26
17297,0,53.24
24752,0,51.67
11648,1,53.18
16862,1,53.49
12979,0,50.49
15565,0,57.18
19742,0,48.43
20303,0,52
21142,1,56.72
11838,1,53.43
18898,0,47.66
26574,1,49.5
13498,1,56.66
12350,0,45.33
23081,0,49.99
26566,0,45.61
15700,1,57.72
18582,1,54.32
22212,0,50.19
27299,1,52.64
21299,0,45.8
28528,1,48.93
14941,0,49.5
23016,1,48.39
13864,1,51.3
12232,1,56.41
21986,0,50.29
23559,0,49.72
23243,0,50.16
17848,1,51.41
13325,0,50.23
20968,1,58.32
18405,1,49.29
29115,0,44.93
20765,1,57.2
24584,0,52.57
14523,0,49.53
26910,0,55.09
14815,0,52.92
25126,0,52.24
15116,1,53.02
19832,0,48.66
21961,1,48.97
18045,0,51.02
14868,0,51.9
22175,1,52.86
11598,0,51.05
24062,0,45.94
12600,1,59.06
28916,1,48.36
21275,0,48.81
25278,1,50.73
28462,1,53.52
13083,0,51.34
21427,1,48.8
18113,1,49.99
17858,1,49.19
17000,0,47.47
18466,1,51.29
21843,1,54.41
29366,1,54.25
14487,0,50.93
24765,0,54.57
15441,1,52.35
21431,0,57.27
17376,0,54.66
27114,0,54.75
11941,1,51.95
26746,1,52.3
24302,1,56.92
25930,1,49.04
28357,0,47.86
16009,1,55.16
28527,0,51.98
18926,1,50.87
29042,1,51.41
11892,1,54.96
22787,0,48.34
22760,1,58.55
24306,1,56.64
18147,1,49.75
24360,0,51.94
12341,1,45.77
18905,1,51.62
18802,1,50.84
17428,1,58.92
16087,1,48.77
15655,1,50.38
28922,1,49.66
18534,1,51.92
29031,0,49.24
12132,1,49.24
16382,0,53.15
15387,1,52.72
24320,1,56.15
12377,0,47.32
13215,1,49.59
18763,0,51.83
26090,0,52.14
28161,0,51.53
25120,1,53.41
23549,0,50.59
19496,1,54.94
24509,0,49.21
18359,0,52.69
13133,1,59.39
16532,1,51.08
15483,1,53.62
19478,0,51.13
20978,1,51.21
12709,1,50.37
23553,0,45.91
22168,1,52.55
23683,1,50.97
23087,0,51.04
17807,0,54.33
20111,1,49.4
28915,0,62.2
23280,0,48.25
18213,0,50.07
20426,1,54.19
13825,1,50.03
12181,1,53.58
21667,0,46.24
15898,1,57.21
18673,1,53.11
11140,0,48.54
15873,1,49.71
24089,1,57.01
14731,1,57
25630,0,48.12
23078,0,46.9
21457,1,52.29
19867,0,46.88
22520,0,54.9
29118,1,61.15
21693,1,54.93
17025,0,54.95
28726,0,45.32
12342,0,47.79
13682,0,49.08
14154,0,45.48
11935,0,49.12
18987,1,49.31
27937,1,53.32
20855,0,45.85
11616,1,51.91
20407,1,55.9
23607,1,50.45
26992,0,52.01
29112,1,53.78
18586,1,55.12
12699,1,49.79
13052,0,54.69
17948,1,51.02
11373,1,52.68
28856,1,56.04
15073,1,51.76
18296,0,53.04
18657,1,57.7
12326,1,58.61
25098,1,53.46
28399,1,59.75
11445,0,52.3
27350,0,54.76
29351,1,56.47
17072,1,48.48
22944,0,50.68
28318,1,51.4
26619,1,52.6
17851,1,49.66
18875,0,52.22
24427,1,48.03
17289,1,46.78
13845,0,46.35
29149,1,51.35
12122,0,49.76
27223,1,58.9
17228,1,50.3
15611,0,49.64
18003,1,54.08
28526,0,54.24
11680,0,45.48
25502,1,51.16
14793,0,52.25
26368,1,56.86
16709,0,49.59
15266,0,49.38
22763,0,53.17
18326,0,46.79
18594,1,56.39
28996,1,48.45
16098,1,50.45
16181,1,51.04
25200,1,61.22
23506,1,55.1
28099,0,50.67
20665,0,50.41
19761,0,50.68
16326,0,47.05
18352,1,51.75
23287,1,50.57
13019,1,52.95
24300,0,48.73
11755,0,47.33
28912,0,55.36
13664,0,46.7
18232,0,48.42
13002,1,53.27
22742,1,52.35
26767,0,55.03
11188,0,49.64
26718,1,53.14
19118,1,51.86
21761,1,47.97
26973,0,46.15
13140,1,53.04
25714,1,50.21
21360,1,51.65
12461,1,51.31
24808,0,51.13
26019,1,55.21
19428,1,52.31
18481,1,50.97
21532,1,50.85
26449,1,53.64
15271,1,54.05
11796,0,52.5
26547,0,53.86
22853,1,52.41
24410,0,51.08
21238,0,53.09
11152,1,52.33
21625,1,51.43
23975,1,54.24
22096,0,54.91
27823,1,50.32
24198,0,48.58
23976,1,54.66
13518,1,54.38
24861,1,53.54
20549,1,54.54
18417,0,57.8
17063,1,49.5
15276,1,49.93
20506,1,47.83
14160,1,54.52
26535,1,51.51
28508,1,51.68
25861,1,52.96
16817,1,60.9
19405,1,50.29
11183,0,53.16
15749,0,45.21
12236,0,48.77
20921,1,55.82
27460,0,52.46
15994,1,53.02
12082,1,54.93
14422,0,51.88
28039,0,48.71
27474,1,53.16
23047,1,53.77
18553,0,50.14
11278,0,57.95
21534,0,54.07
28809,1,51.74
28568,1,49.77
23980,1,52.38
16134,0,47.34
20743,1,51.11
29071,0,53.65
12857,1,57.34
18717,1,50.1
27180,0,54.4
17510,1,52.52
21692,1,46.01
26984,1,50.82
23110,0,47.01
12559,1,46.69
21965,1,53.59
26309,1,52.26
22024,1,50.6
25624,1,52.4
24333,0,48.72
24043,1,47.46
19079,1,53.85
28938,0,45.88
11335,1,49.27
15156,1,52.59
12727,0,45.38
21954,1,53.94
26773,1,48.41
20985,0,48.57
17907,0,45.6
18226,0,54.12
22401,0,51.07
26127,1,55.31
23960,0,50.15
20586,1,53.56
15785,1,52.73
14378,0,56.58
17285,1,47.97
17679,1,50.31
16320,0,46.76
26691,0,50.02
24614,1,51.25
28232,1,53.01
24647,1,48.91
20633,1,56.43
22326,0,54.25
15240,1,53.37
28333,0,44.4
24787,1,55.56
13867,0,51.71
13872,1,56.59
20674,0,51.74
21944,0,51
12634,1,50.45
28698,1,47.42
22082,1,52.77
18413,0,49.45
25467,1,52
11632,1,52.79
28729,1,52.07
25456,0,47.78
24831,1,50.5
23260,1,51.38
21698,1,50.42
25761,0,48.11
24023,0,49.01
14544,1,52.5
21033,1,48.11
26125,0,51.34
15743,1,53.58
21091,0,51.24
19886,0,44.9
12054,1,50.55
13218,1,49.29
17761,1,56.58
15349,0,49.41
18361,1,53.3
12352,0,49.31
28675,0,53.58
20422,0,49.31
27383,1,52.32
18293,1,54.46
13223,1,49.6
13848,0,52.68
15474,0,50.16
27195,1,55.92
11736,0,49.83
11383,0,48.7
28867,1,47.02
14317,1,61.75
13494,1,55.47
20406,0,47.22
25849,1,48.78
15695,1,56.89
18831,1,58.15
18916,1,47.58
11859,1,52.04
11982,0,45.87
18877,1,50.47
11732,1,60.04
27897,1,52.81
26163,1,50.5
12672,0,54.69
20924,0,47.84
23752,0,50.56
21768,1,50.03
24657,1,49.8
27026,1,57.83
11518,1,56.12
11340,1,48.83
19450,0,50.2
19430,0,51.34
18558,1,50.91
13079,1,52.64
17506,0,45.33
15495,1,48.25
28349,0,51.83
17275,1,56.63
20863,1,48.25
22248,1,50.24
25724,1,54.48
11878,1,50.56
25494,1,59.19
27839,0,49.83
28551,0,49.85
21509,0,51.29
15763,0,47.82
18935,0,48.16
21909,1,55.14
21716,1,54.64
22730,1,47.88
13702,0,46.25
11769,0,53.51
17664,1,52.49
22209,0,52.28
22842,0,53.55
17469,0,48.03
12473,1,58.03
17757,0,48.52
11751,1,51.47
14240,1,46.65
23948,0,54.68
17347,0,51.92
19638,1,48.63
18396,1,59.43
26359,0,49.88
14425,1,57.89
19516,0,52.96
12574,1,47.51
25411,0,50.3
17592,1,51.44
27539,0,49.1
28282,1,55.3
13875,1,52.91
24662,0,48.28
12476,1,57.66
16544,0,52.03
19870,0,46.34
28739,1,51.61
22077,1,55.06
26078,0,53.7
11015,0,53.04
19005,0,50.28
18212,1,54.86
25160,0,51.28
19053,0,50.79
19930,1,51.38
12441,1,60.14
12446,1,52.73
26914,0,53.26
19683,0,49.84
19110,1,50.42
17177,1,50.01
27658,1,52.08
16441,1,50.27
15816,0,46.55
19910,1,58.07
15542,0,50.67
24975,0,47.47
17898,0,51.9
20993,1,52.88
15430,1,52.01
17796,1,54.93
15852,1,54.67
25860,0,50.31
15210,1,59.01
17360,0,49.81
23640,1,51.03
15395,1,51.11
17866,0,54.13
25901,0,49.83
20588,1,51.13
15973,0,52.3
13048,1,48.01
24478,0,52.33
14213,0,45.32
26379,0,52.02
19039,0,48.03
12774,0,50.44
20299,1,54.93
23664,1,46.33
24991,1,57.54
12953,0,50.08
18143,0,49.22
21612,1,51.58
27179,1,49.78
20611,0,48.76
27394,0,52.88
16121,0,48.35
15871,1,54.79
11337,1,55.18
18137,0,50.17
11148,1,48.23
11299,1,53.16
13667,0,48.85
13355,1,48.8
20799,1,60.59
19284,1,54.73
27112,0,53.97
18357,1,52.62
28881,1,61.34
25425,1,57.1
11537,1,50.48
18097,1,50.84
21602,0,45.1
11097,0,49.5
20788,1,52.59
16004,1,53.81
21833,1,50.55
23036,1,55.57
11038,0,45.99
19190,0,53.56
24947,0,53.47
21099,0,49.54
12042,0,45.61
13469,1,55.33
23644,0,50.96
15864,0,57.16
20128,1,52.08
22839,0,50.41
24067,0,49.67
21590,0,50.76
12331,0,48.39
29132,0,47.36
18116,1,60.55
26956,0,50.57
18039,1,50.65
11342,1,52.06
13130,1,60.88
15095,1,52.03
25139,1,58.14
19993,1,51.94
28288,0,47.93
22464,1,52.35
19222,1,52.31
17495,1,55.08
24202,1,52.55
26074,0,59.49
28901,1,52.52
27878,0,49.76
12605,1,50.47
28547,0,48.3
22340,0,50.51
20249,1,49.46
13766,1,54.04
19805,0,50.66
23209,1,51.62
23709,0,48.93
11977,1,56.78
21480,1,52.98
24815,0,56.26
21102,1,57.77
13014,1,50.45
22381,1,61.25
19466,1,48.65
19531,1,53.66
19360,1,53.65
18193,1,50.8
15762,1,49.49
21721,0,53.82
19711,0,52.41
21459,1,49.64
21601,1,56.32
26651,0,52.25
17179,1,55.83
15671,1,54.1
24203,0,52.94
21846,1,55.25
15612,1,53.79
18873,1,51.48
18067,1,49.17
25101,1,58.17
28751,1,52.43
12936,1,53.59
27380,1,54.38
23288,1,46.2
17892,0,56.09
15888,1,51.58
22228,0,50.35
15502,0,50.9
27986,1,53.86
25648,0,48.51
13903,0,53.44
19267,1,48.98
14627,1,59.19
28886,1,56.56
13296,0,47.65
21139,1,50.44
14041,0,45.17
19953,0,55.79
13925,0,56.96
14513,1,46.23
29283,1,56.05
13687,0,52.6
14933,1,47.49
25157,1,52.23
20541,0,49.76
19078,0,49.3
14270,1,52
26130,0,51.59
20760,1,57.44
26930,1,51.21
12991,1,51.19
17229,1,53.43
25757,1,51.02
22420,1,49.72
13823,0,52.65
29220,0,55.49
25276,0,51.67
23725,1,48.66
13250,0,45.13
23887,1,50.79
15384,0,50.46
16906,1,51.34
20119,0,48.54
13588,1,53.38
18508,0,53.81
19193,0,50.41
25470,0,57.16
11576,1,56.75
15530,0,51.62
21130,0,46.28
16398,0,47.52
26856,0,45.93
13260,0,58.46
22443,0,51.81
11612,1,51.83
14835,0,51.41
26378,1,58.6
20051,0,53.32
12055,1,49.04
22026,1,48.79
11966,0,52.84
22727,0,52.88
18479,0,49.65
19524,0,50.97
26030,1,52.52
14540,1,59.96
12457,1,56.27
14730,1,57.98
15968,1,55.87
23290,1,52.21
29334,0,47.67
27235,1,49.61
26943,1,51.06
29330,1,48.16
19077,1,52.48
26796,1,51.52
20737,1,52.36
14393,1,54.62
16091,0,49.96
14191,0,53.76
15546,1,57.48
12599,0,51.02
16787,0,52.24
14661,1,55.15
13857,0,48.46
20564,1,53.84
13745,1,57.08
21798,1,49.15
29084,0,49.56
21044,1,54.57
28758,1,49.86
13761,1,53.67
27966,1,52.41
20571,1,49.92
25513,0,48.79
15457,1,47.46
26083,0,48.93
17412,0,48.31
23865,0,54.61
13609,1,61.42
21060,0,51.16
16710,1,50.57
21759,0,50.33
29419,0,50.25
18443,0,47.52
18506,1,57.64
21200,1,54.13
13803,1,55.68
27687,1,52.98
23305,1,52.67
22052,1,52.08
18420,1,51.59
28123,1,54.4
25719,1,56.24
18102,1,51.87
26742,1,50.73
24878,1,52.64
17843,0,49.47
18415,0,46.88
19357,0,49.9
20412,0,50.13
17433,1,52.57
28281,1,51.37
14923,0,51.65
29444,1,51.17
24689,0,44.96
14464,1,51.6
23461,1,50.45
26088,1,55.72
16212,1,54.4
11901,0,49.56
13274,0,59.42
19797,1,57.4
27320,0,56.66
20905,0,48.6
29053,1,51.97
19104,1,48.43
21090,1,54.56
18154,0,51.71
21740,0,50.67
14734,1,59.18
24210,1,53.04
25569,1,51.35
15782,0,51.2
21701,1,51.28
26748,1,52.26
27240,1,50.34
27588,1,47.53
17991,0,58.63
27888,0,46.98
21577,1,55.41
20715,1,51.13
14282,0,53.2
26604,0,54.66
12170,0,49.78
16002,1,52.74
17714,1,49.02
13152,0,48
26099,0,50.42
19880,0,46.74
27142,1,54.25
23221,0,45.45
26007,0,54.13
27163,0,49.63
20098,1,48.4
28445,0,47.44
24900,0,53.6
13365,1,51.15
27263,1,51.48
19493,1,51.4
16423,1,50.37
27100,1,51.79
24880,0,49.1
13948,0,53.49
20833,1,63.2
17528,1,48.23
15616,1,48.98
17573,1,50.03
23044,0,53.47
23361,1,56.09
26089,1,63.18
17809,0,55.03
25241,1,55.58
20709,1,55.44
17443,1,54.17
29380,0,49.68
18624,0,52.78
13178,0,47.77
14633,1,52.09
12234,1,61.34
28091,1,53.29
18865,0,46.45
16763,0,46.68
16476,0,52.28
13976,0,50.3
17367,0,45.63
25641,0,50.48
21519,0,54.44
25736,1,56.33
25108,0,47.76
14980,0,48.81
16727,1,48.31
20287,0,52.31
14925,1,51.55
18216,1,52.56
24926,1,55.77
18515,1,50.74
14116,0,54.01
28757,1,50.8
27464,1,50.82
12065,1,54.03
18999,0,51.81
16674,1,52.36
24894,1,54.17
28657,1,53.55
22621,1,51.72
18418,0,48.42
11356,1,48.72
11092,1,53.67
27566,0,56.14
23415,1,52.34
24294,0,51.99
21354,1,51.5
24516,1,50.69
23794,0,50.47
13452,0,49.68
18040,0,45.68
14913,1,49.39
15915,0,53.09
14660,0,52.12
29433,1,50.52
23369,0,53.67
17062,1,54.81
19571,1,52.19
14946,0,55.46
15322,1,52.71
17846,0,49.63
12404,1,52.07
22109,1,57.07
20941,0,48.07
18000,0,52.19
15731,1,52.26
24593,0,51.14
19293,0,52.22
15620,0,48.2
28216,1,50.85
14350,0,50.7
29305,0,46.37
20012,0,49.24
27016,1,56.49
29020,1,56.67
17879,1,54.16
19237,1,51.97
27638,1,47.45
27345,1,52.8
17299,1,52.05
24323,0,46.55
23318,1,54.87
23779,0,52
22388,1,53.92
28775,1,49.4
11391,0,53.42
14261,1,55.44
18542,1,48.38
20814,0,49.59
11469,0,45.67
18633,0,48.47
11143,1,50.47
15536,1,52.48
12419,1,51.35
16767,1,51.83
16861,1,60.36
17933,1,54.68
14420,0,46.59
26859,1,51.43
29338,1,52.74
12813,1,51.69
18523,1,61.02
16332,1,48.26
28740,0,50.87
20958,1,50.01
11011,1,54.15
27535,1,57.06
24921,0,50.37
18988,0,52.52
29035,0,51.42
11938,0,50.99
16872,0,53.92
14414,0,49.26
16624,1,53.74
25003,1,51.8
18690,1,51.09
24743,0,48.42
13612,1,48.95
18557,1,47.96
27559,1,50.3
23597,0,50.64
11727,1,50.17
24463,1,52.41
24997,1,57.93
15936,1,52.84
23406,0,57.95
21917,0,49.54
11272,0,44.27
11370,0,51.17
21898,0,46.11
11131,0,49.01
18501,0,49.45
26442,0,50.99
28233,0,60.68
27485,0,48.52
29341,0,50.09
11563,0,52.14
26656,1,53.13
28056,1,48.69
15088,1,53.58
12194,0,52.44
23086,1,49.33
12623,1,56.7
17291,1,49.55
20334,0,54.65
23850,1,51.68
17488,1,51.19
27191,1,48.74
16128,1,50.72
28967,1,50.54
27462,1,48.36
28839,1,52.99
11037,0,48.33
27730,0,52.63
15039,1,51.63
12975,1,55.07
23946,1,52.41
28908,0,48.91
20278,0,46.44
25816,0,51.47
14961,1,48.12
15114,1,46.27
16388,1,51.76
13562,0,51.62
23181,1,58.75
28934,1,50.68
23498,1,54.44
16308,1,52.73
26197,0,52.22
27805,0,52.5
23672,0,44.99
25743,1,52.16
12215,1,54.62
13999,0,49.87
24220,0,46.38
25952,1,50.83
22726,1,51.08
14371,0,45.63
23968,1,53.43
11418,1,48.36
29056,0,47.99
27825,0,52.75
15555,1,47.33
28346,1,51.87
23582,0,49.45
17731,1,50.56
13800,1,61.26
28845,0,55.31
13334,0,49.72
28374,0,51.29
19480,1,51.61
13036,0,50.06
22286,1,61.21
11916,1,54.98
27714,1,54.61
21260,0,47.1
28553,0,48.27
23387,1,55.23
28897,0,48.9
20951,1,50.33
26869,0,60.01
19256,1,51.31
23931,1,48.75
27159,0,47.88
13042,0,49.98
21334,1,55.05
26058,1,53.89
24191,0,57.32
16636,1,51.52
29428,1,48.75
23613,1,52.14
25947,0,48.63
11398,0,45.96
13315,0,50.35
14894,1,50.8
29160,1,51.88
23332,1,55.6
28641,1,51.93
12761,0,52.33
12066,1,54.35
15965,0,49.38
12883,0,48.22
11191,0,50.3
27700,1,49.99
20104,0,49.28
17583,1,52.86
28435,0,50.15
28314,1,57.27
11246,1,51.68
18332,0,49.7
13750,1,53.67
14242,0,53.05
24454,1,51.26
21790,1,53.83
13575,1,50.74
24819,1,51.84
22894,0,48.01
25450,0,53.36
16742,1,46.08
19436,1,51.56
26040,1,53.82
12075,0,52.53
13114,0,48.11
22143,1,49.88
12379,0,50.8
29004,1,50.59
27385,0,51.61
14036,0,50.64
26720,1,56.59
12500,0,50.21
22091,1,51.3
26521,0,46.15
14489,1,52.07
17157,1,48.76
12443,0,53.92
27895,0,51.04
28169,1,50.1
12516,0,49.49
22658,0,48.91
22955,1,51.69
16579,1,61.65
25190,0,51.66
25305,1,50.28
14096,0,50
13179,1,52.12
28802,0,48.25
25006,0,54.75
26361,1,51.58
21135,0,44.95
11198,0,56.52
12299,0,48.24
22818,0,48.8
15247,0,50.8
17810,1,56.73
27836,0,45.27
15109,1,49.64
23390,0,54.34
20281,0,53.67
28486,0,49.45
24385,0,48.15
16010,1,52.81
18546,1,49.66
22484,0,52.49
25130,0,54.52
17255,0,45.44
14555,1,48.93
28557,0,50.65
15451,1,48.88
24278,1,57.52
29304,1,51.52
22965,0,49.87
22437,0,53.2
26692,1,48.41
13106,0,48.92
23915,1,55.04
24435,0,51.75
18778,0,49.03
28940,0,48.35
28617,1,54.93
28813,1,50.42
20873,1,50.86
15067,0,51.72
12109,0,49.5
28817,0,47.88
19263,0,49.93
15772,0,48.54
20010,1,62.97
22608,0,50.61
28965,1,50.05
13029,0,47.13
18567,1,49.37
25770,1,60.66
22324,1,52.46
18914,1,51.5
24006,1,51.1
15615,1,51.7
27216,0,50.89
27702,0,49.84
17168,0,49.18
12628,0,48.18
22793,1,51.37
15513,0,54.8
22889,1,51.12
13342,1,57.21
21223,0,51.61
12533,0,50.76
13560,1,56.3
13748,0,53.66
25007,0,52.23
21167,1,54.73
13585,1,49.53
20864,1,50.53
11726,1,48.49
25911,0,50.73
19544,1,51.08
22849,0,50.46
20936,0,52.46
21702,0,46.71
28334,1,52.45
17193,0,50.02
21806,1,54.51
27505,0,47.62
13285,1,51.59
11479,0,48.35
12712,0,49.87
22974,0,46.93
18035,0,49.34
17288,1,53.46
19768,0,46.37
24474,0,53.46
15420,1,49.9
27248,1,52.14
19339,1,59.78
12375,1,51.67
17992,0,49.9
23466,0,45.46
20853,1,51.54
13415,1,52.36
19443,1,58.44
14831,1,54.59
22048,1,54.89
13581,1,55.41
14578,0,45.94
14811,1,48.83
15325,1,51.69
17451,1,53.59
13881,0,50.96
20123,0,52.78
26572,0,52.35
26056,1,53.73
23352,1,51.1
17500,1,55.99
13280,1,53.93
13726,0,57.16
18923,1,46.27
26319,0,48.58
12433,1,56.23
23817,1,53.78
27341,1,52.27
27234,0,53.15
26673,1,52.55
12434,1,52
24215,1,48.53
18912,0,45.95
19938,1,49.64
18753,0,53.19
15876,1,52.11
28799,0,50.54
27972,0,49.74
19646,0,48.94
22665,0,45.94
16316,0,53.8
26578,0,50.01
21689,1,51.29
12203,1,52.13
24037,1,52.61
11816,1,51.3
17888,0,53.84
21989,0,51.05
14396,0,48.17
20126,1,50.15
19311,1,50.9
12514,1,50.12
14855,1,48.99
26814,0,48.76
16357,0,50.55
21224,0,51.96
17994,1,62.04
21962,1,54.35
17327,0,50.77
18768,0,51.22
16309,1,51.16
13574,0,50.74
22178,0,49.16
11041,0,50.06
12961,1,49.97
26059,1,50.22
21161,1,51.71
27120,1,51.56
22004,0,45.28
24296,1,50
26295,1,52.94
15657,1,53.85
28690,1,51.32
15289,1,52.41
19969,1,52.78
23971,1,52.09
26234,1,48.63
13805,1,55.86
26511,0,55.67
26640,1,54.83
20164,0,47.89
15598,0,50.62
27473,0,50.66
15855,1,52.43
17470,0,51.31
19160,1,55.46
12988,0,46.56
14617,0,56.97
28015,1,49.7
12738,0,51.12
20994,0,48.98
13663,1,49.4
18223,0,51.56
19381,0,54.1
27109,1,51.64
25850,1,53.83
18861,0,50.2
26586,1,49.77
22309,0,52.3
15908,0,47.44
11869,0,53.15
25437,0,53.37
29123,1,49.43
18015,0,54.8
28485,0,50.63
15788,1,47.51
23392,0,55.14
16060,1,49.06
13859,1,47.85
19495,0,45.77
22376,0,54.87
24280,1,59.14
25020,1,57.19
24623,1,53.01
25419,0,47.55
21420,0,52.32
20582,1,50.95
14693,0,52.58
23758,0,46.27
25564,1,48.86
27521,0,50.35
18909,0,53.51
25988,1,51.73
23085,1,52.05
22736,0,48.46
25909,0,50.08
25888,1,48.55
16104,0,52.31
24392,0,48.48
16176,0,54.4
21336,0,55.64
18519,0,51.41
14507,0,48.53
26257,1,58.34
20343,1,50.38
15018,1,52.41
24641,1,53.57
20870,0,52.92
25920,1,50.77
16376,0,50.23
14798,0,49.28
23281,1,55.75
16185,1,60.72
24017,1,49.46
28453,1,52.01
11320,1,55.47
15443,1,56.51
25024,1,51.34
28692,0,53.12
16554,1,53.57
18343,0,54.76
19371,1,53.11
17133,1,50.8
20480,1,55.86
20455,1,60.94
19591,0,59.42
12595,1,61
13965,1,60.63
16186,0,51.53
20991,0,46.24
20054,0,54.19
16923,1,52.89
27206,1,55.32
24152,1,50.83
12715,1,52.44
24965,1,47.35
25209,0,53.44
23791,0,58.95
11135,0,49.88
15290,1,52.1
26031,0,53.07
11467,1,52.25
11503,0,51.91
19915,0,52.73
19135,1,60.36
15291,0,49.94
22272,0,49.51
26592,1,50.92
15822,1,49.66
18513,1,59.83
22806,0,46.23
27518,1,48.96
19628,0,49.74
25706,0,49.27
27669,1,55.75
18774,0,48.68
