ProductID,Date,Zip,Units,Revenue,City,State,District,Country,Category,Manufacturer,IsCompete,Product,Segment
964,4/27/2015,78233,1,3905.37,"San Antonio, TX, USA",TX,District #23,USA,Urban,Natura,N,Natura UC-27,Convenience
1003,4/27/2015,11377,1,1038.87,"Woodside, NY, USA",NY,District #03,USA,Youth,Natura,N,Natura YY-04,Youth
2064,4/27/2015,77019,1,5921.37,"Houston, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UE-24,Extreme
962,4/27/2015,14468,1,6110.37,"Hilton, NY, USA",NY,District #06,USA,Urban,Natura,N,Natura UC-25,Convenience
964,4/27/2015,10801,1,3905.37,"New Rochelle, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UC-27,Convenience
1975,4/27/2015,13069,1,660.87,"Fulton, NY, USA",NY,District #01,USA,Rural,Currus,N,Currus RP-50,Productivity
964,4/27/2015,13208,1,3779.37,"Syracuse, NY, USA",NY,District #01,USA,Urban,Natura,N,Natura UC-27,Convenience
1005,4/27/2015,78210,1,1290.87,"San Antonio, TX, USA",TX,District #23,USA,Youth,Natura,N,Natura YY-06,Youth
2332,4/27/2015,11746,1,5039.37,"Huntington Station, NY, USA",NY,District #03,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
2359,4/27/2015,76114,1,4913.37,"Fort Worth, TX, USA",TX,District #22,USA,Urban,Aliqui,N,Aliqui UC-07,Convenience
1230,4/27/2015,13210,1,6299.37,"Syracuse, NY, USA",NY,District #01,USA,Urban,Pirum,N,Pirum UC-32,Convenience
1916,4/27/2015,78258,1,3369.87,"San Antonio, TX, USA",TX,District #23,USA,Mix,Currus,N,Currus MA-09,All Season
2032,4/27/2015,14111,1,2708.37,"North Collins, NY, USA",NY,District #06,USA,Urban,Currus,N,Currus UR-35,Regular
2234,4/27/2015,13029,1,786.87,"Brewerton, NY, USA",NY,District #01,USA,Rural,Aliqui,N,Aliqui RP-31,Productivity
1916,4/27/2015,13619,1,3369.87,"Carthage, NY, USA",NY,District #01,USA,Mix,Currus,N,Currus MA-09,All Season
837,4/27/2015,14075,1,9764.37,"Hamburg, NY, USA",NY,District #06,USA,Urban,Natura,Y,Natura UM-21,Moderation
962,4/27/2015,11746,1,6299.37,"Huntington Station, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UC-25,Convenience
964,4/27/2015,10075,1,3779.37,"New York, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UC-27,Convenience
964,4/27/2015,14559,1,3779.37,"Spencerport, NY, USA",NY,District #06,USA,Urban,Natura,N,Natura UC-27,Convenience
1062,4/27/2015,78076,1,1700.37,"Zapata, TX, USA",TX,District #23,USA,Rural,Pirum,N,Pirum RP-08,Productivity
2241,4/27/2015,77351,1,1038.87,"Livingston, TX, USA",TX,District #23,USA,Rural,Aliqui,N,Aliqui RP-38,Productivity
2332,4/27/2015,10043,1,5039.37,"New York, NY, USA",NY,District #03,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
2332,4/27/2015,11782,1,5039.37,"Sayville, NY, USA",NY,District #03,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
2332,4/27/2015,12550,1,5039.37,"Newburgh, NY, USA",NY,District #01,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
2332,4/27/2015,76109,1,5039.37,"Fort Worth, TX, USA",TX,District #22,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
921,4/28/2015,11709,1,6299.37,"Bayville, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UE-30,Extreme
964,4/28/2015,14605,1,3779.37,"Rochester, NY, USA",NY,District #06,USA,Urban,Natura,N,Natura UC-27,Convenience
1005,4/28/2015,12563,1,1290.87,"Patterson, NY, USA",NY,District #02,USA,Youth,Natura,N,Natura YY-06,Youth
2032,4/28/2015,79423,2,5416.74,"Lubbock, TX, USA",TX,District #22,USA,Urban,Currus,N,Currus UR-35,Regular
2050,4/28/2015,77055,1,6015.87,"Houston, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UE-10,Extreme
2064,4/28/2015,11207,1,5858.37,"Brooklyn, NY, USA",NY,District #03,USA,Urban,Currus,N,Currus UE-24,Extreme
2064,4/28/2015,11237,1,5921.37,"Brooklyn, NY, USA",NY,District #03,USA,Urban,Currus,N,Currus UE-24,Extreme
2064,4/28/2015,11429,1,5921.37,"Queens Village, NY, USA",NY,District #03,USA,Urban,Currus,N,Currus UE-24,Extreme
964,5/10/2015,10606,1,4283.37,"White Plains, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UC-27,Convenience
1975,5/5/2015,10562,1,660.87,"Ossining, NY, USA",NY,District #03,USA,Rural,Currus,N,Currus RP-50,Productivity
1173,5/5/2015,12180,1,6425.37,"Troy, NY, USA",NY,District #01,USA,Urban,Pirum,N,Pirum UE-09,Extreme
2050,5/5/2015,78052,1,6015.87,"Lytle, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UE-10,Extreme
787,5/8/2015,79927,1,3590.37,"El Paso, TX, USA",TX,District #39,USA,Rural,Natura,N,Natura RP-75,Productivity
962,5/8/2015,11735,1,6110.37,"Farmingdale, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UC-25,Convenience
1005,5/8/2015,11746,1,1290.87,"Huntington Station, NY, USA",NY,District #03,USA,Youth,Natura,N,Natura YY-06,Youth
2251,4/28/2015,11978,1,1448.37,"Westhampton Beach, NY, USA",NY,District #03,USA,Rural,Aliqui,N,Aliqui RP-48,Productivity
1974,4/28/2015,79079,1,629.37,"Shamrock, TX, USA",TX,District #21,USA,Rural,Currus,N,Currus RP-49,Productivity
2074,4/28/2015,75801,1,3968.37,"Palestine, TX, USA",TX,District #24,USA,Urban,Currus,N,Currus UC-09,Convenience
318,4/30/2015,75201,1,10391.85,"Dallas, TX, USA",TX,District #22,USA,Urban,Fama,N,Fama UE-39,Extreme
1106,5/1/2015,14086,1,2960.37,"Lancaster, NY, USA",NY,District #06,USA,Rural,Pirum,N,Pirum RP-52,Productivity
2251,5/1/2015,13159,1,1448.37,"Tully, NY, USA",NY,District #01,USA,Rural,Aliqui,N,Aliqui RP-48,Productivity
2410,5/1/2015,76126,1,1196.37,"Fort Worth, TX, USA",TX,District #22,USA,Youth,Aliqui,N,Aliqui YY-19,Youth
838,5/1/2015,77511,1,11087.37,"Alvin, TX, USA",TX,District #23,USA,Urban,Natura,Y,Natura UM-22,Moderation
990,5/1/2015,76201,1,5291.37,"Denton, TX, USA",TX,District #22,USA,Urban,Natura,N,Natura UC-53,Convenience
1215,5/1/2015,76710,1,4409.37,"Waco, TX, USA",TX,District #23,USA,Urban,Pirum,N,Pirum UC-17,Convenience
1222,5/1/2015,75254,1,4598.37,"Dallas, TX, USA",TX,District #22,USA,Urban,Pirum,N,Pirum UC-24,Convenience
1188,4/24/2015,11223,1,5669.37,"Brooklyn, NY, USA",NY,District #03,USA,Urban,Pirum,N,Pirum UE-24,Extreme
1974,4/24/2015,14086,1,660.87,"Lancaster, NY, USA",NY,District #06,USA,Rural,Currus,N,Currus RP-49,Productivity
2074,4/24/2015,13158,1,3968.37,"Truxton, NY, USA",NY,District #01,USA,Urban,Currus,N,Currus UC-09,Convenience
754,4/24/2015,76039,1,2928.87,"Euless, TX, USA",TX,District #22,USA,Rural,Natura,N,Natura RP-42,Productivity
1131,4/24/2015,76240,1,5039.37,"Gainesville, TX, USA",TX,District #22,USA,Urban,Pirum,Y,Pirum UM-08,Moderation
1956,4/24/2015,76567,1,1845.27,"Rockdale, TX, USA",TX,District #23,USA,Rural,Currus,N,Currus RP-31,Productivity
786,4/24/2015,13045,1,818.37,"Cortland, NY, USA",NY,District #01,USA,Rural,Natura,N,Natura RP-74,Productivity
786,4/24/2015,77581,1,818.37,"Pearland, TX, USA",TX,District #23,USA,Rural,Natura,N,Natura RP-74,Productivity
1215,4/24/2015,12839,1,4409.37,"Hudson Falls, NY, USA",NY,District #01,USA,Urban,Pirum,N,Pirum UC-17,Convenience
1990,4/24/2015,12047,1,3117.87,"Cohoes, NY, USA",NY,District #01,USA,Rural,Currus,N,Currus RS-09,Select
754,4/24/2015,75214,1,2928.87,"Dallas, TX, USA",TX,District #22,USA,Rural,Natura,N,Natura RP-42,Productivity
1156,4/24/2015,11784,1,4094.37,"Selden, NY, USA",NY,District #03,USA,Urban,Pirum,Y,Pirum UR-13,Regular
1974,4/24/2015,11967,1,660.87,"Shirley, NY, USA",NY,District #03,USA,Rural,Currus,N,Currus RP-49,Productivity
2056,4/24/2015,76016,1,3936.87,"Arlington, TX, USA",TX,District #22,USA,Urban,Currus,N,Currus UE-16,Extreme
2240,4/24/2015,14903,1,1038.87,"Elmira, NY, USA",NY,District #06,USA,Rural,Aliqui,N,Aliqui RP-37,Productivity
1188,4/24/2015,12513,1,5669.37,"Claverack, NY, USA",NY,District #01,USA,Urban,Pirum,N,Pirum UE-24,Extreme
1188,4/24/2015,75061,1,5669.37,"Irving, TX, USA",TX,District #22,USA,Urban,Pirum,N,Pirum UE-24,Extreme
1974,4/24/2015,77662,1,660.87,"Vidor, TX, USA",TX,District #24,USA,Rural,Currus,N,Currus RP-49,Productivity
2074,4/24/2015,12822,1,3968.37,"Corinth, NY, USA",NY,District #01,USA,Urban,Currus,N,Currus UC-09,Convenience
2083,4/25/2015,77362,1,3747.87,"Pinehurst, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UC-18,Convenience
1215,4/25/2015,13302,1,4283.37,"Altmar, NY, USA",NY,District #01,USA,Urban,Pirum,N,Pirum UC-17,Convenience
1974,4/25/2015,79760,1,660.87,"Odessa, TX, USA",TX,District #22,USA,Rural,Currus,N,Currus RP-49,Productivity
838,5/2/2015,13073,1,11402.37,"Groton, NY, USA",NY,District #01,USA,Urban,Natura,Y,Natura UM-22,Moderation
1045,5/2/2015,79763,1,2487.87,"Odessa, TX, USA",TX,District #22,USA,Mix,Pirum,N,Pirum MA-03,All Season
120,5/2/2015,11961,1,10073.7,"Ridge, NY, USA",NY,District #03,USA,Urban,Abbas,Y,Abbas UM-47,Moderation
1047,5/2/2015,77539,1,2519.37,"Dickinson, TX, USA",TX,District #23,USA,Mix,Pirum,N,Pirum MA-05,All Season
863,5/2/2015,10573,1,3653.37,"Port Chester, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UR-09,Regular
1215,5/2/2015,13350,1,4409.37,"Herkimer, NY, USA",NY,District #01,USA,Urban,Pirum,N,Pirum UC-17,Convenience
2083,5/2/2015,12158,1,3716.37,"Selkirk, NY, USA",NY,District #01,USA,Urban,Currus,N,Currus UC-18,Convenience
2235,5/2/2015,77662,1,786.87,"Vidor, TX, USA",TX,District #24,USA,Rural,Aliqui,N,Aliqui RP-32,Productivity
93,5/2/2015,76308,1,11466,"Wichita Falls, TX, USA",TX,District #22,USA,Urban,Abbas,Y,Abbas UM-20,Moderation
145,5/2/2015,10002,1,5663.7,"New York, NY, USA",NY,District #03,USA,Urban,Abbas,Y,Abbas UR-16,Regular
895,5/2/2015,11763,1,6299.37,"Medford, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UE-04,Extreme
2192,5/2/2015,75077,16,39301.92,"Lewisville, TX, USA",TX,District #22,USA,Mix,Aliqui,N,Aliqui MA-06,All Season
2083,4/26/2015,76266,1,3747.87,"Sanger, TX, USA",TX,District #22,USA,Urban,Currus,N,Currus UC-18,Convenience
2083,4/26/2015,78552,1,3747.87,"Harlingen, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UC-18,Convenience
1045,4/26/2015,13827,1,2582.37,"Owego, NY, USA",NY,District #01,USA,Mix,Pirum,N,Pirum MA-03,All Season
2251,4/26/2015,14057,1,1448.37,"Eden, NY, USA",NY,District #06,USA,Rural,Aliqui,N,Aliqui RP-48,Productivity
120,4/26/2015,75025,1,10073.7,"Plano, TX, USA",TX,District #22,USA,Urban,Abbas,Y,Abbas UM-47,Moderation
195,4/26/2015,77554,1,9702,"Galveston, TX, USA",TX,District #23,USA,Urban,Abbas,N,Abbas UC-07,Convenience
990,4/26/2015,79602,1,5291.37,"Abilene, TX, USA",TX,District #22,USA,Urban,Natura,N,Natura UC-53,Convenience
2056,4/26/2015,78552,1,3936.87,"Harlingen, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UE-16,Extreme
702,4/26/2015,76247,1,3464.37,"Justin, TX, USA",TX,District #22,USA,Mix,Natura,N,Natura MA-09,All Season
1215,4/26/2015,14120,1,4409.37,"North Tonawanda, NY, USA",NY,District #06,USA,Urban,Pirum,N,Pirum UC-17,Convenience
838,4/27/2015,12090,1,11402.37,"Hoosick Falls, NY, USA",NY,District #01,USA,Urban,Natura,Y,Natura UM-22,Moderation
2083,4/27/2015,10998,1,3747.87,"Westtown, NY, USA",NY,District #01,USA,Urban,Currus,N,Currus UC-18,Convenience
2235,4/27/2015,14830,1,786.87,"Corning, NY, USA",NY,District #06,USA,Rural,Aliqui,N,Aliqui RP-32,Productivity
2240,4/27/2015,13606,1,1038.87,"Adams Center, NY, USA",NY,District #01,USA,Rural,Aliqui,N,Aliqui RP-37,Productivity
2251,4/27/2015,75968,1,1448.37,"Pineland, TX, USA",TX,District #24,USA,Rural,Aliqui,N,Aliqui RP-48,Productivity
2192,4/27/2015,75189,1,2456.37,"Royse City, TX, USA",TX,District #22,USA,Mix,Aliqui,N,Aliqui MA-06,All Season
702,4/27/2015,14572,1,3464.37,"Wayland, NY, USA",NY,District #06,USA,Mix,Natura,N,Natura MA-09,All Season
990,4/27/2015,12873,1,5291.37,"Shushan, NY, USA",NY,District #01,USA,Urban,Natura,N,Natura UC-53,Convenience
1990,4/27/2015,12801,1,3117.87,"Glens Falls, NY, USA",NY,District #01,USA,Rural,Currus,N,Currus RS-09,Select
2235,4/27/2015,75119,1,786.87,"Ennis, TX, USA",TX,District #22,USA,Rural,Aliqui,N,Aliqui RP-32,Productivity
2410,4/27/2015,10035,1,1196.37,"New York, NY, USA",NY,District #03,USA,Youth,Aliqui,N,Aliqui YY-19,Youth
990,4/27/2015,13165,1,5291.37,"Waterloo, NY, USA",NY,District #06,USA,Urban,Natura,N,Natura UC-53,Convenience
981,4/27/2015,78570,1,1889.37,"Mercedes, TX, USA",TX,District #23,USA,Urban,Natura,N,Natura UC-44,Convenience
1215,4/27/2015,75062,1,4409.37,"Irving, TX, USA",TX,District #22,USA,Urban,Pirum,N,Pirum UC-17,Convenience
2074,4/27/2015,79763,1,3968.37,"Odessa, TX, USA",TX,District #22,USA,Urban,Currus,N,Currus UC-09,Convenience
2081,4/27/2015,77017,1,2676.87,"Houston, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UC-16,Convenience
2083,4/27/2015,79907,1,3747.87,"El Paso, TX, USA",TX,District #39,USA,Urban,Currus,N,Currus UC-18,Convenience
2401,4/27/2015,10583,1,1952.37,"Scarsdale, NY, USA",NY,District #03,USA,Youth,Aliqui,N,Aliqui YY-10,Youth
786,4/27/2015,11762,1,818.37,"Massapequa Park, NY, USA",NY,District #03,USA,Rural,Natura,N,Natura RP-74,Productivity
838,4/27/2015,75662,1,11276.37,"Kilgore, TX, USA",TX,District #24,USA,Urban,Natura,Y,Natura UM-22,Moderation
922,4/27/2015,11103,1,5669.37,"Astoria, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UE-31,Extreme
981,4/27/2015,78589,1,2015.37,"San Juan, TX, USA",TX,District #23,USA,Urban,Natura,N,Natura UC-44,Convenience
2074,4/27/2015,12020,1,3968.37,"Ballston Spa, NY, USA",NY,District #01,USA,Urban,Currus,N,Currus UC-09,Convenience
2074,4/27/2015,76092,1,3968.37,"Southlake, TX, USA",TX,District #22,USA,Urban,Currus,N,Currus UC-09,Convenience
2235,5/1/2015,13457,1,786.87,"Schuyler Lake, NY, USA",NY,District #01,USA,Rural,Aliqui,N,Aliqui RP-32,Productivity
2410,5/1/2015,13021,1,1196.37,"Auburn, NY, USA",NY,District #01,USA,Youth,Aliqui,N,Aliqui YY-19,Youth
145,5/1/2015,10002,1,5663.7,"New York, NY, USA",NY,District #03,USA,Urban,Abbas,Y,Abbas UR-16,Regular
786,5/1/2015,78717,1,818.37,"Austin, TX, USA",TX,District #23,USA,Rural,Natura,N,Natura RP-74,Productivity
797,5/1/2015,76054,1,3653.37,"Hurst, TX, USA",TX,District #22,USA,Rural,Natura,N,Natura RS-01,Select
895,5/1/2015,78633,1,6299.37,"Georgetown, TX, USA",TX,District #23,USA,Urban,Natura,N,Natura UE-04,Extreme
979,5/1/2015,11378,1,4724.37,"Maspeth, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UC-42,Convenience
990,5/1/2015,13039,1,5291.37,"Cicero, NY, USA",NY,District #01,USA,Urban,Natura,N,Natura UC-53,Convenience
2056,5/1/2015,76639,1,3936.87,"Dawson, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UE-16,Extreme
1157,5/8/2015,10023,1,4598.37,"New York, NY, USA",NY,District #03,USA,Urban,Pirum,N,Pirum UR-14,Regular
2352,5/8/2015,14063,1,4409.37,"Fredonia, NY, USA",NY,District #06,USA,Urban,Aliqui,N,Aliqui UE-26,Extreme
964,5/8/2015,78541,1,3779.37,"Edinburg, TX, USA",TX,District #23,USA,Urban,Natura,N,Natura UC-27,Convenience
1430,5/8/2015,10580,1,3400.74,"Rye, NY, USA",NY,District #03,USA,Rural,Quibus,N,Quibus RP-22,Productivity
2234,5/8/2015,14527,1,786.87,"Penn Yan, NY, USA",NY,District #06,USA,Rural,Aliqui,N,Aliqui RP-31,Productivity
2332,5/8/2015,75117,1,5039.37,"Edgewood, TX, USA",TX,District #24,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
2359,5/8/2015,76205,1,4913.37,"Denton, TX, USA",TX,District #22,USA,Urban,Aliqui,N,Aliqui UC-07,Convenience
1053,5/8/2015,11550,1,3086.37,"Hempstead, NY, USA",NY,District #03,USA,Mix,Pirum,N,Pirum MA-11,All Season
1173,5/8/2015,11377,1,6425.37,"Woodside, NY, USA",NY,District #03,USA,Urban,Pirum,N,Pirum UE-09,Extreme
1173,5/8/2015,13903,1,6425.37,"Binghamton, NY, USA",NY,District #01,USA,Urban,Pirum,N,Pirum UE-09,Extreme
2250,5/8/2015,12542,1,1448.37,"Marlboro, NY, USA",NY,District #01,USA,Rural,Aliqui,N,Aliqui RP-47,Productivity
1173,5/8/2015,11385,1,6425.37,"Ridgewood, NY, USA",NY,District #03,USA,Urban,Pirum,N,Pirum UE-09,Extreme
2250,5/8/2015,79902,1,1448.37,"El Paso, TX, USA",TX,District #39,USA,Rural,Aliqui,N,Aliqui RP-47,Productivity
1916,4/27/2015,75067,1,3369.87,"Lewisville, TX, USA",TX,District #22,USA,Mix,Currus,N,Currus MA-09,All Season
2032,4/28/2015,13339,1,2708.37,"Fort Plain, NY, USA",NY,District #01,USA,Urban,Currus,N,Currus UR-35,Regular
2332,4/28/2015,13456,1,5039.37,"Sauquoit, NY, USA",NY,District #01,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
2064,4/28/2015,11752,2,11779.74,"Islip Terrace, NY, USA",NY,District #03,USA,Urban,Currus,N,Currus UE-24,Extreme
2064,4/28/2015,78041,1,5921.37,"Laredo, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UE-24,Extreme
837,5/10/2015,77575,1,10079.37,"Liberty, TX, USA",TX,District #23,USA,Urban,Natura,Y,Natura UM-21,Moderation
2332,5/10/2015,11520,1,5039.37,"Freeport, NY, USA",NY,District #03,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
1173,5/10/2015,78041,1,6425.37,"Laredo, TX, USA",TX,District #23,USA,Urban,Pirum,N,Pirum UE-09,Extreme
2241,5/10/2015,77070,1,1038.87,"Houston, TX, USA",TX,District #23,USA,Rural,Aliqui,N,Aliqui RP-38,Productivity
2234,5/10/2015,77095,1,786.87,"Houston, TX, USA",TX,District #23,USA,Rural,Aliqui,N,Aliqui RP-31,Productivity
2407,5/10/2015,12958,1,881.37,"Mooers, NY, USA",NY,District #01,USA,Youth,Aliqui,N,Aliqui YY-16,Youth
1105,5/10/2015,78070,1,2960.37,"Spring Branch, TX, USA",TX,District #23,USA,Rural,Pirum,N,Pirum RP-51,Productivity
2064,5/10/2015,77459,1,5921.37,"Missouri City, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UE-24,Extreme
964,5/11/2015,79772,1,3905.37,"Pecos, TX, USA",TX,District #22,USA,Urban,Natura,N,Natura UC-27,Convenience
1005,5/11/2015,11743,1,1290.87,"Huntington, NY, USA",NY,District #03,USA,Youth,Natura,N,Natura YY-06,Youth
1082,5/11/2015,10548,1,2739.87,"Montrose, NY, USA",NY,District #01,USA,Rural,Pirum,N,Pirum RP-28,Productivity
2332,5/11/2015,77632,1,5039.37,"Orange, TX, USA",TX,District #24,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
1062,5/11/2015,76088,1,1700.37,"Weatherford, TX, USA",TX,District #22,USA,Rural,Pirum,N,Pirum RP-08,Productivity
1182,5/11/2015,78621,1,1889.37,"Elgin, TX, USA",TX,District #23,USA,Urban,Pirum,N,Pirum UE-18,Extreme
1230,5/11/2015,78681,1,6299.37,"Round Rock, TX, USA",TX,District #23,USA,Urban,Pirum,N,Pirum UC-32,Convenience
2032,5/11/2015,77627,1,2708.37,"Nederland, TX, USA",TX,District #24,USA,Urban,Currus,N,Currus UR-35,Regular
2050,5/11/2015,77521,1,6015.87,"Baytown, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UE-10,Extreme
2234,5/11/2015,12986,1,786.87,"Tupper Lake, NY, USA",NY,District #01,USA,Rural,Aliqui,N,Aliqui RP-31,Productivity
2332,5/11/2015,75104,1,5039.37,"Cedar Hill, TX, USA",TX,District #22,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
2407,5/11/2015,11215,1,881.37,"Brooklyn, NY, USA",NY,District #03,USA,Youth,Aliqui,N,Aliqui YY-16,Youth
989,5/11/2015,75452,1,5039.37,"Leonard, TX, USA",TX,District #22,USA,Urban,Natura,N,Natura UC-52,Convenience
2252,5/11/2015,12154,1,1574.37,"Schaghticoke, NY, USA",NY,District #01,USA,Rural,Aliqui,N,Aliqui RP-49,Productivity
753,5/11/2015,12057,1,2960.37,"Eagle Bridge, NY, USA",NY,District #01,USA,Rural,Natura,N,Natura RP-41,Productivity
2241,5/11/2015,77705,1,1038.87,"Beaumont, TX, USA",TX,District #24,USA,Rural,Aliqui,N,Aliqui RP-38,Productivity
1053,5/11/2015,78602,1,3086.37,"Bastrop, TX, USA",TX,District #23,USA,Mix,Pirum,N,Pirum MA-11,All Season
2359,5/11/2015,76182,1,4913.37,"North Richland Hills, TX, USA",TX,District #22,USA,Urban,Aliqui,N,Aliqui UC-07,Convenience
2074,5/1/2015,78230,1,3968.37,"San Antonio, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UC-09,Convenience
2235,5/1/2015,12861,1,786.87,"Putnam Station, NY, USA",NY,District #01,USA,Rural,Aliqui,N,Aliqui RP-32,Productivity
2251,5/1/2015,13110,1,1448.37,"Marietta, NY, USA",NY,District #01,USA,Rural,Aliqui,N,Aliqui RP-48,Productivity
981,5/1/2015,11763,1,1889.37,"Medford, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UC-44,Convenience
2083,5/1/2015,11790,1,3716.37,"Stony Brook, NY, USA",NY,District #03,USA,Urban,Currus,N,Currus UC-18,Convenience
145,5/1/2015,12570,1,5663.7,"Poughquag, NY, USA",NY,District #02,USA,Urban,Abbas,Y,Abbas UR-16,Regular
2192,5/1/2015,75077,4,9825.48,"Lewisville, TX, USA",TX,District #22,USA,Mix,Aliqui,N,Aliqui MA-06,All Season
797,5/1/2015,76691,1,3653.37,"West, TX, USA",TX,District #23,USA,Rural,Natura,N,Natura RS-01,Select
2056,5/1/2015,76016,1,3936.87,"Arlington, TX, USA",TX,District #22,USA,Urban,Currus,N,Currus UE-16,Extreme
2074,5/1/2015,76039,1,3968.37,"Euless, TX, USA",TX,District #22,USA,Urban,Currus,N,Currus UC-09,Convenience
2074,5/1/2015,13027,1,3968.37,"Baldwinsville, NY, USA",NY,District #01,USA,Urban,Currus,N,Currus UC-09,Convenience
2083,5/1/2015,14830,1,3747.87,"Corning, NY, USA",NY,District #06,USA,Urban,Currus,N,Currus UC-18,Convenience
145,5/2/2015,12144,1,5663.7,"Rensselaer, NY, USA",NY,District #01,USA,Urban,Abbas,Y,Abbas UR-16,Regular
863,5/2/2015,10920,1,3653.37,"Congers, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UR-09,Regular
940,5/2/2015,11233,1,8063.37,"Brooklyn, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UC-03,Convenience
1974,5/2/2015,75032,1,660.87,"Rockwall, TX, USA",TX,District #22,USA,Rural,Currus,N,Currus RP-49,Productivity
2240,5/2/2015,14125,1,1038.87,"Oakfield, NY, USA",NY,District #06,USA,Rural,Aliqui,N,Aliqui RP-37,Productivity
713,5/2/2015,10804,1,1952.37,"New Rochelle, NY, USA",NY,District #03,USA,Rural,Natura,N,Natura RP-01,Productivity
786,5/5/2015,12020,1,818.37,"Ballston Spa, NY, USA",NY,District #01,USA,Rural,Natura,N,Natura RP-74,Productivity
788,5/5/2015,12058,1,3590.37,"Earlton, NY, USA",NY,District #01,USA,Rural,Natura,N,Natura RP-76,Productivity
2410,5/5/2015,12110,1,1196.37,"Latham, NY, USA",NY,District #01,USA,Youth,Aliqui,N,Aliqui YY-19,Youth
713,5/5/2015,77494,1,1920.87,"Katy, TX, USA",TX,District #23,USA,Rural,Natura,N,Natura RP-01,Productivity
2083,4/7/2015,76354,1,3747.87,"Burkburnett, TX, USA",TX,District #22,USA,Urban,Currus,N,Currus UC-18,Convenience
990,4/12/2015,79935,1,5291.37,"El Paso, TX, USA",TX,District #39,USA,Urban,Natura,N,Natura UC-53,Convenience
2083,4/12/2015,13820,1,3747.87,"Oneonta, NY, USA",NY,District #01,USA,Urban,Currus,N,Currus UC-18,Convenience
2410,4/12/2015,77088,1,1196.37,"Houston, TX, USA",TX,District #23,USA,Youth,Aliqui,N,Aliqui YY-19,Youth
318,4/12/2015,12205,1,10391.85,"Albany, NY, USA",NY,District #01,USA,Urban,Fama,N,Fama UE-39,Extreme
1974,4/12/2015,77571,1,660.87,"La Porte, TX, USA",TX,District #23,USA,Rural,Currus,N,Currus RP-49,Productivity
2074,4/12/2015,12065,1,3968.37,"Clifton Park, NY, USA",NY,District #01,USA,Urban,Currus,N,Currus UC-09,Convenience
2083,4/13/2015,78412,1,3747.87,"Corpus Christi, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UC-18,Convenience
2240,4/13/2015,77572,1,1038.87,"La Porte, TX, USA",TX,District #23,USA,Rural,Aliqui,N,Aliqui RP-37,Productivity
936,4/13/2015,75902,1,5984.37,"Lufkin, TX, USA",TX,District #24,USA,Urban,Natura,N,Natura UE-45,Extreme
1045,4/13/2015,13346,1,2582.37,"Hamilton, NY, USA",NY,District #01,USA,Mix,Pirum,N,Pirum MA-03,All Season
1215,4/13/2015,10541,1,4409.37,"Mahopac, NY, USA",NY,District #02,USA,Urban,Pirum,N,Pirum UC-17,Convenience
2056,4/13/2015,10598,1,3905.37,"Yorktown Heights, NY, USA",NY,District #02,USA,Urban,Currus,N,Currus UE-16,Extreme
2140,4/13/2015,10538,1,6611.85,"Larchmont, NY, USA",NY,District #03,USA,Urban,Victoria,Y,Victoria UR-16,Regular
2074,4/13/2015,10579,1,3968.37,"Putnam Valley, NY, USA",NY,District #02,USA,Urban,Currus,N,Currus UC-09,Convenience
2056,4/13/2015,75044,1,3936.87,"Garland, TX, USA",TX,District #22,USA,Urban,Currus,N,Currus UE-16,Extreme
