ProductID,Date,Zip,Units,Revenue,City,State,Region,District,Country,Manufacturer,IsCompete,Product,Category,Segment
433,4/16/2015,13031,1,997.4475,"Camillus, NY, USA",NY,East,District #01,USA,VanArsdel,Y,Maximus UM-38,Urban,Moderation
433,4/16/2015,12309,1,997.4475,"Schenectady, NY, USA",NY,East,District #01,USA,VanArsdel,Y,Maximus UM-38,Urban,Moderation
433,4/16/2015,13164,1,997.4475,"Warners, NY, USA",NY,East,District #01,USA,VanArsdel,Y,Maximus UM-38,Urban,Moderation
433,4/16/2015,14223,1,997.4475,"Buffalo, NY, USA",NY,East,District #06,USA,VanArsdel,Y,Maximus UM-38,Urban,Moderation
1229,4/16/2015,13732,1,288.6975,"Apalachin, NY, USA",NY,East,District #01,USA,Pirum,N,Pirum UC-31,Urban,Convenience
2388,4/16/2015,75052,1,335.9475,"Grand Prairie, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UC-36,Urban,Convenience
2388,4/16/2015,11727,1,345.975,"Coram, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UC-36,Urban,Convenience
993,4/16/2015,79108,1,383.1975,"Amarillo, TX, USA",TX,Central,District #21,USA,Natura,N,Natura UC-56,Urban,Convenience
993,4/16/2015,79904,1,383.1975,"El Paso, TX, USA",TX,West,District #39,USA,Natura,N,Natura UC-56,Urban,Convenience
2332,4/16/2015,11778,1,524.475,"Rocky Point, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,4/16/2015,75060,1,524.475,"Irving, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,4/16/2015,11225,1,529.725,"Brooklyn, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,4/16/2015,76137,1,550.725,"Fort Worth, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,4/16/2015,12992,1,534.975,"West Chazy, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2331,4/16/2015,10455,1,655.725,"Bronx, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,4/16/2015,11229,1,655.725,"Brooklyn, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,4/16/2015,13206,1,655.725,"Syracuse, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,4/16/2015,75060,1,655.725,"Irving, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,4/16/2015,11967,1,614.1975,"Shirley, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2064,4/16/2015,11961,1,577.4475,"Ridge, NY, USA",NY,East,District #03,USA,Currus,N,Currus UE-24,Urban,Extreme
2064,4/16/2015,75023,1,577.4475,"Plano, TX, USA",TX,Central,District #22,USA,Currus,N,Currus UE-24,Urban,Extreme
2055,4/16/2015,76708,1,656.1975,"Waco, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-15,Urban,Extreme
2055,4/16/2015,77598,1,656.1975,"Webster, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-15,Urban,Extreme
1182,4/16/2015,76131,1,209.9475,"Fort Worth, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,4/16/2015,75119,1,236.1975,"Ennis, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,4/16/2015,75024,1,236.1975,"Plano, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,4/16/2015,79906,1,236.1975,"El Paso, TX, USA",TX,West,District #39,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,4/16/2015,13502,1,236.1975,"Utica, NY, USA",NY,East,District #01,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,4/16/2015,14814,1,236.1975,"Big Flats, NY, USA",NY,East,District #06,USA,Pirum,N,Pirum UE-18,Urban,Extreme
2045,4/16/2015,12866,1,514.4475,"Saratoga Springs, NY, USA",NY,East,District #01,USA,Currus,N,Currus UE-05,Urban,Extreme
2254,4/16/2015,14522,1,57.6975,"Palmyra, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui RP-51,Rural,Productivity
2255,4/16/2015,14522,1,57.6975,"Palmyra, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui RP-52,Rural,Productivity
769,4/16/2015,14067,1,288.6975,"Gasport, NY, USA",NY,East,District #06,USA,Natura,N,Natura RP-57,Rural,Productivity
770,4/16/2015,14067,1,288.6975,"Gasport, NY, USA",NY,East,District #06,USA,Natura,N,Natura RP-58,Rural,Productivity
702,4/16/2015,13368,1,312.3225,"Lyons Falls, NY, USA",NY,East,District #01,USA,Natura,N,Natura MA-09,Mix,All Season
993,4/16/2015,13367,2,734.895,"Lowville, NY, USA",NY,East,District #01,USA,Natura,N,Natura UC-56,Urban,Convenience
609,4/17/2015,77566,1,839.9475,"Lake Jackson, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
599,4/17/2015,12065,1,886.9875,"Clifton Park, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
676,4/17/2015,13411,1,761.1975,"New Berlin, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
443,4/17/2015,77357,1,923.7375,"New Caney, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
443,4/17/2015,77459,1,923.7375,"Missouri City, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
491,4/17/2015,75760,1,892.4475,"Cushing, TX, USA",TX,Central,District #24,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,4/17/2015,12047,1,892.4475,"Cohoes, NY, USA",NY,East,District #01,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,4/17/2015,75495,1,892.4475,"Van Alstyne, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,4/17/2015,76642,1,892.4475,"Groesbeck, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
2379,4/17/2015,11963,1,209.475,"Sag Harbor, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UC-27,Urban,Convenience
993,4/17/2015,11784,1,367.4475,"Selden, NY, USA",NY,East,District #03,USA,Natura,N,Natura UC-56,Urban,Convenience
981,4/17/2015,77433,1,178.4475,"Cypress, TX, USA",TX,Central,District #23,USA,Natura,N,Natura UC-44,Urban,Convenience
2332,4/17/2015,75040,1,534.975,"Garland, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,4/17/2015,77077,1,534.975,"Houston, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,4/17/2015,77095,1,534.975,"Houston, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,4/17/2015,78745,1,534.975,"Austin, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2331,4/17/2015,77075,1,655.725,"Houston, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,4/17/2015,78227,1,697.725,"San Antonio, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2169,4/17/2015,10016,1,540.6975,"New York, NY, USA",NY,East,District #03,USA,Victoria,N,Victoria UE-22,Urban,Extreme
2199,4/17/2015,11961,1,219.975,"Ridge, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui MA-13,Mix,All Season
702,4/17/2015,76082,1,312.3225,"Springtown, TX, USA",TX,Central,District #22,USA,Natura,N,Natura MA-09,Mix,All Season
2284,4/17/2015,10075,1,346.4475,"New York, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui RS-17,Rural,Select
599,4/18/2015,77338,1,886.9875,"Humble, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
609,4/18/2015,77336,1,839.9475,"Huffman, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
580,4/19/2015,76543,1,834.4875,"Killeen, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-45,Urban,Convenience
599,4/19/2015,78613,1,886.9875,"Cedar Park, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
604,4/19/2015,76106,1,524.9475,"Fort Worth, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
559,4/19/2015,79916,1,629.9475,"Fort Bliss, TX, USA",TX,West,District #39,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
559,4/19/2015,10512,1,629.9475,"Carmel, NY, USA",NY,East,District #02,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
559,4/19/2015,10708,1,629.9475,"Bronxville, NY, USA",NY,East,District #03,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
559,4/19/2015,11566,1,629.9475,"Merrick, NY, USA",NY,East,District #03,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
559,4/19/2015,12543,1,629.9475,"Maybrook, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
415,4/19/2015,11710,1,892.4475,"Bellmore, NY, USA",NY,East,District #03,USA,VanArsdel,Y,Maximus UM-20,Urban,Moderation
443,4/19/2015,76036,1,923.7375,"Crowley, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
443,4/19/2015,75068,1,923.7375,"Little Elm, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
443,4/19/2015,75840,1,923.7375,"Fairfield, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
443,4/19/2015,78664,1,923.7375,"Round Rock, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
491,4/19/2015,10710,1,892.4475,"Yonkers, NY, USA",NY,East,District #03,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,4/19/2015,76210,1,892.4475,"Denton, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,4/19/2015,78046,1,892.4475,"Laredo, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,4/19/2015,78250,1,892.4475,"San Antonio, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
1229,4/19/2015,14526,1,288.6975,"Penfield, NY, USA",NY,East,District #06,USA,Pirum,N,Pirum UC-31,Urban,Convenience
1229,4/19/2015,78253,1,288.6975,"San Antonio, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UC-31,Urban,Convenience
1229,4/19/2015,78234,1,288.6975,"San Antonio, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UC-31,Urban,Convenience
2359,4/19/2015,14094,1,461.9475,"Lockport, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui UC-07,Urban,Convenience
2359,4/19/2015,14218,1,467.1975,"Buffalo, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui UC-07,Urban,Convenience
2388,4/19/2015,11219,1,346.4475,"Brooklyn, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UC-36,Urban,Convenience
993,4/19/2015,12901,1,383.1975,"Plattsburgh, NY, USA",NY,East,District #01,USA,Natura,N,Natura UC-56,Urban,Convenience
2332,4/19/2015,10305,1,529.725,"Staten Island, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,4/19/2015,11226,1,550.725,"Brooklyn, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,4/19/2015,79924,1,550.725,"El Paso, TX, USA",TX,West,District #39,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,4/19/2015,12589,1,534.975,"Wallkill, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,4/19/2015,13029,1,534.975,"Brewerton, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2064,4/19/2015,10465,1,577.4475,"Bronx, NY, USA",NY,East,District #03,USA,Currus,N,Currus UE-24,Urban,Extreme
2055,4/19/2015,11704,1,656.1975,"West Babylon, NY, USA",NY,East,District #03,USA,Currus,N,Currus UE-15,Urban,Extreme
2055,4/19/2015,75052,1,656.1975,"Grand Prairie, TX, USA",TX,Central,District #22,USA,Currus,N,Currus UE-15,Urban,Extreme
2055,4/19/2015,75604,1,656.1975,"Longview, TX, USA",TX,Central,District #24,USA,Currus,N,Currus UE-15,Urban,Extreme
1191,4/19/2015,12306,1,288.6975,"Schenectady, NY, USA",NY,East,District #01,USA,Pirum,N,Pirum UE-27,Urban,Extreme
1182,4/19/2015,75227,1,236.1975,"Dallas, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,4/19/2015,12962,1,236.1975,"Morrisonville, NY, USA",NY,East,District #01,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,4/19/2015,14132,1,225.6975,"Sanborn, NY, USA",NY,East,District #06,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,4/19/2015,78249,1,225.6975,"San Antonio, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UE-18,Urban,Extreme
2045,4/19/2015,11746,1,514.4475,"Huntington Station, NY, USA",NY,East,District #03,USA,Currus,N,Currus UE-05,Urban,Extreme
2045,4/19/2015,75092,1,514.4475,"Sherman, TX, USA",TX,Central,District #22,USA,Currus,N,Currus UE-05,Urban,Extreme
2045,4/19/2015,77571,1,514.4475,"La Porte, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-05,Urban,Extreme
2332,4/19/2015,14209,1,514.4475,"Buffalo, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
1062,4/19/2015,13037,1,157.4475,"Chittenango, NY, USA",NY,East,District #01,USA,Pirum,N,Pirum RP-08,Rural,Productivity
1061,4/19/2015,13037,1,157.4475,"Chittenango, NY, USA",NY,East,District #01,USA,Pirum,N,Pirum RP-07,Rural,Productivity
2254,4/19/2015,14775,1,62.9475,"Ripley, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui RP-51,Rural,Productivity
2255,4/19/2015,14775,1,62.9475,"Ripley, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui RP-52,Rural,Productivity
2277,4/19/2015,78258,3,913.3425,"San Antonio, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui RS-10,Rural,Select
2277,4/19/2015,78045,3,913.3425,"Laredo, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui RS-10,Rural,Select
596,4/20/2015,78230,1,766.2375,"San Antonio, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-61,Urban,Convenience
609,4/20/2015,78681,1,839.9475,"Round Rock, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
559,4/20/2015,75109,1,629.9475,"Corsicana, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
604,4/20/2015,76126,1,524.9475,"Fort Worth, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
604,4/20/2015,76058,1,524.9475,"Joshua, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
580,4/20/2015,79351,1,834.4875,"Odonnell, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-45,Urban,Convenience
559,4/20/2015,79938,1,629.9475,"El Paso, TX, USA",TX,West,District #39,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
676,4/20/2015,14530,1,761.1975,"Perry, NY, USA",NY,East,District #06,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
609,4/20/2015,14620,1,839.9475,"Rochester, NY, USA",NY,East,District #06,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
609,4/20/2015,14760,1,839.9475,"Olean, NY, USA",NY,East,District #06,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
604,4/20/2015,14051,1,524.9475,"East Amherst, NY, USA",NY,East,District #06,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
580,4/20/2015,13601,1,834.4875,"Watertown, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-45,Urban,Convenience
580,4/20/2015,13637,1,834.4875,"Evans Mills, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-45,Urban,Convenience
609,4/20/2015,13642,1,839.9475,"Gouverneur, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
609,4/20/2015,13083,1,839.9475,"Lacona, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
676,4/20/2015,13619,1,761.1975,"Carthage, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
676,4/20/2015,13114,1,761.1975,"Mexico, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
491,4/20/2015,13468,1,892.4475,"Springfield Center, NY, USA",NY,East,District #01,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,4/20/2015,76244,1,892.4475,"Keller, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,4/20/2015,77546,1,892.4475,"Friendswood, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,4/20/2015,78521,1,892.4475,"Brownsville, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
862,4/20/2015,75006,1,194.1975,"Carrollton, TX, USA",TX,Central,District #22,USA,Natura,N,Natura UR-08,Urban,Regular
1229,4/20/2015,77386,1,288.6975,"Spring, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UC-31,Urban,Convenience
2359,4/20/2015,14420,1,467.1975,"Brockport, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui UC-07,Urban,Convenience
2353,4/20/2015,13607,1,456.6975,"Alexandria Bay, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui UC-01,Urban,Convenience
2380,4/20/2015,13480,1,330.6975,"Waterville, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui UC-28,Urban,Convenience
993,4/20/2015,77450,1,367.4475,"Katy, TX, USA",TX,Central,District #23,USA,Natura,N,Natura UC-56,Urban,Convenience
993,4/20/2015,77584,1,367.4475,"Pearland, TX, USA",TX,Central,District #23,USA,Natura,N,Natura UC-56,Urban,Convenience
993,4/20/2015,77449,1,383.1975,"Katy, TX, USA",TX,Central,District #23,USA,Natura,N,Natura UC-56,Urban,Convenience
993,4/20/2015,77856,1,383.1975,"Franklin, TX, USA",TX,Central,District #23,USA,Natura,N,Natura UC-56,Urban,Convenience
981,4/20/2015,12095,1,178.4475,"Johnstown, NY, USA",NY,East,District #01,USA,Natura,N,Natura UC-44,Urban,Convenience
981,4/20/2015,75114,1,178.4475,"Crandall, TX, USA",TX,Central,District #22,USA,Natura,N,Natura UC-44,Urban,Convenience
981,4/20/2015,76549,1,178.4475,"Killeen, TX, USA",TX,Central,District #23,USA,Natura,N,Natura UC-44,Urban,Convenience
981,4/20/2015,77302,1,178.4475,"Conroe, TX, USA",TX,Central,District #23,USA,Natura,N,Natura UC-44,Urban,Convenience
952,4/20/2015,13658,1,288.6975,"Lisbon, NY, USA",NY,East,District #01,USA,Natura,N,Natura UC-15,Urban,Convenience
2332,4/20/2015,79014,1,534.975,"Canadian, TX, USA",TX,Central,District #21,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2045,4/20/2015,12866,1,493.4475,"Saratoga Springs, NY, USA",NY,East,District #01,USA,Currus,N,Currus UE-05,Urban,Extreme
2064,4/20/2015,11368,1,577.4475,"Corona, NY, USA",NY,East,District #03,USA,Currus,N,Currus UE-24,Urban,Extreme
2064,4/20/2015,78681,1,577.4475,"Round Rock, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-24,Urban,Extreme
2055,4/20/2015,12065,1,656.1975,"Clifton Park, NY, USA",NY,East,District #01,USA,Currus,N,Currus UE-15,Urban,Extreme
2055,4/20/2015,75494,1,656.1975,"Winnsboro, TX, USA",TX,Central,District #24,USA,Currus,N,Currus UE-15,Urban,Extreme
2055,4/20/2015,75650,1,656.1975,"Hallsville, TX, USA",TX,Central,District #24,USA,Currus,N,Currus UE-15,Urban,Extreme
1186,4/20/2015,10901,1,383.1975,"Suffern, NY, USA",NY,East,District #03,USA,Pirum,N,Pirum UE-22,Urban,Extreme
1182,4/20/2015,75460,1,209.9475,"Paris, TX, USA",TX,Central,District #25,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,4/20/2015,11374,1,236.1975,"Rego Park, NY, USA",NY,East,District #03,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,4/20/2015,11753,1,225.6975,"Jericho, NY, USA",NY,East,District #03,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,4/20/2015,11373,1,225.6975,"Elmhurst, NY, USA",NY,East,District #03,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,4/20/2015,76182,1,225.6975,"North Richland Hills, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,4/20/2015,77042,1,225.6975,"Houston, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,4/20/2015,78249,1,225.6975,"San Antonio, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UE-18,Urban,Extreme
2045,4/20/2015,10509,1,514.4475,"Brewster, NY, USA",NY,East,District #02,USA,Currus,N,Currus UE-05,Urban,Extreme
2045,4/20/2015,12144,1,514.4475,"Rensselaer, NY, USA",NY,East,District #01,USA,Currus,N,Currus UE-05,Urban,Extreme
2332,4/20/2015,75930,1,514.4475,"Bronson, TX, USA",TX,Central,District #24,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2199,4/20/2015,75758,1,219.975,"Chandler, TX, USA",TX,Central,District #24,USA,Aliqui,N,Aliqui MA-13,Mix,All Season
443,4/20/2015,78664,2,1847.475,"Round Rock, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
599,4/21/2015,78725,1,886.9875,"Austin, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
599,4/21/2015,77905,1,886.9875,"Victoria, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
609,4/21/2015,78660,1,839.9475,"Pflugerville, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
580,4/21/2015,77379,1,834.4875,"Spring, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-45,Urban,Convenience
609,4/21/2015,78003,1,839.9475,"Bandera, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
599,4/21/2015,78657,1,886.9875,"Horseshoe Bay, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
676,4/21/2015,77479,1,761.1975,"Sugar Land, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
676,4/21/2015,78541,1,761.1975,"Edinburg, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
676,4/21/2015,78570,1,761.1975,"Mercedes, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
676,4/21/2015,78577,1,761.1975,"Pharr, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
559,4/21/2015,75160,1,629.9475,"Terrell, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
599,4/21/2015,76063,1,886.9875,"Mansfield, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
676,4/21/2015,14043,1,761.1975,"Depew, NY, USA",NY,East,District #06,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
604,4/21/2015,11782,1,524.9475,"Sayville, NY, USA",NY,East,District #03,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
443,4/21/2015,13440,1,923.7375,"Rome, NY, USA",NY,East,District #01,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
443,4/21/2015,14150,1,923.7375,"Tonawanda, NY, USA",NY,East,District #06,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
491,4/21/2015,75802,1,892.4475,"Palestine, TX, USA",TX,Central,District #24,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,4/21/2015,11758,1,892.4475,"Massapequa, NY, USA",NY,East,District #03,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,4/21/2015,14072,1,892.4475,"Grand Island, NY, USA",NY,East,District #06,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,4/21/2015,76126,1,892.4475,"Fort Worth, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,4/21/2015,76034,1,892.4475,"Colleyville, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,4/21/2015,76140,1,892.4475,"Fort Worth, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,4/21/2015,78557,1,892.4475,"Hidalgo, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
2359,4/21/2015,76131,1,477.6975,"Fort Worth, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UC-07,Urban,Convenience
2388,4/21/2015,14086,1,335.9475,"Lancaster, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui UC-36,Urban,Convenience
993,4/21/2015,77494,1,367.4475,"Katy, TX, USA",TX,Central,District #23,USA,Natura,N,Natura UC-56,Urban,Convenience
981,4/21/2015,10916,1,178.4475,"Campbell Hall, NY, USA",NY,East,District #01,USA,Natura,N,Natura UC-44,Urban,Convenience
2332,4/21/2015,77065,1,529.725,"Houston, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,4/21/2015,76034,1,534.975,"Colleyville, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,4/21/2015,77064,1,534.975,"Houston, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2331,4/21/2015,11370,1,655.725,"East Elmhurst, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,4/21/2015,14502,1,655.725,"Macedon, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,4/21/2015,77090,1,655.725,"Houston, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,4/21/2015,77084,1,655.725,"Houston, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
